refArea,Percentage of Women,Percentage of Men,Percentage of Eldelry - 65 or more years ,Observation URI,references,publisher,Percentage of Youth - 15-24 years,Average family size - 1 to 3 members,Town,Average family size - 4 to 6 members,Average family size - 7 or more members ,dataset
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.2e+01,4.8e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Blaybel,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Blaybel,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Blida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,0,Blida,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bmahray,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,1,Bmahray,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bmakine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Bmakine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bmaryam,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Bmaryam,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bnaafoul,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,1,Bnaafoul,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,7e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bnabil,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,1,Bnabil,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,9e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bnehran,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.1e+01,0,Bnehran,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.1e+01,4.9e+01,1.4e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bnoueiti,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,8e+00,0,Bnoueiti,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bohayra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Bohayra,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4.5e+01,5.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bohwara,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,1,Bohwara,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.5e+01,4.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Borj+Aakkar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,1,Borj Aakkar,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5e+01,5e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Borj+El-Moulouk,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Borj El-Moulouk,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5e+01,5e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Borj+El-Yahoudiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Borj El-Yahoudiyeh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,6e+01,4e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Borj+En-Naqoura,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,1,Borj En-Naqoura,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,2.7e+01,7.3e+01,1.8e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Borj+Rahhal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4.2e+01,0,Borj Rahhal,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Borj+qalaouiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Borj qalaouiyeh,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.1e+01,4.9e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Botmeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Botmeh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bouaida,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Bouaida,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4e+01,6e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bouar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,1,Bouar,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Beqaa_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bouarej,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,0,Bouarej,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Boulhos,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Boulhos,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.7e+01,4.3e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bourj+El+Arab,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,0,Bourj El Arab,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bourj+El-Brajneh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6e+01,0,Bourj El-Brajneh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bourj+Hammoud,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Bourj Hammoud,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4e+01,6e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bourjein,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4e+01,0,Bourjein,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,4.9e+01,5.1e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Boussit,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,8e+00,0,Boussit,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.2e+01,4.8e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Boustane,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Boustane,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,4e+01,6e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Boustane+Heresh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6.5e+01,0,Boustane Heresh,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Boutchay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Boutchay,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5e+01,5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqaa+Kafra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,1,Bqaa Kafra,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqaa+Sefrine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Bqaa Sefrine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,2.5e+01,7.5e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqaatouta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,7e+01,0,Bqaatouta,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,0e+00,0e+00,6.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqarsouna,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Bqarsouna,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5e+01,5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqerqacha,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4.5e+01,0,Bqerqacha,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5e+01,5e+01,2.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqerzla,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1e+01,0,Bqerzla,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,4.9e+01,5.1e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bqosta,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Bqosta,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.1e+01,4.9e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Braiqeaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Braiqeaa,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5e+01,5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bramiyeh,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,6e+01,1,Bramiyeh,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Breissat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,1,Breissat,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4e+01,6e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Brih,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Brih,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,5.3e+01,4.7e+01,6.5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Brital,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.8e+01,0,Brital,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Broummana+El-Matn,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Broummana El-Matn,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,5e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bsaba+Baabda,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Bsaba Baabda,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bsaba+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Bsaba Ech-Chouf,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,4e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bsalim,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4e+01,0,Bsalim,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,7e+01,3e+01,3.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bsalya,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,5e+00,0,Bsalya,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bsarma,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.5e+01,1,Bsarma,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5e+01,5e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bsous,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Bsous,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.5e+01,4.5e+01,4e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btaaboura,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Btaaboura,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.4e+01,4.6e+01,6e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btalloun,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,1,Btalloun,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btater,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Btater,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,5e+01,5e+01,6e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btedaai,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,8e+01,0,Btedaai,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btedine+El-Leqch,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,1,Btedine El-Leqch,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.05e+01,4.95e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bteghrine,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,1.2e+01,0,Bteghrine,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,2.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btekhnay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Btekhnay,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5.2e+01,4.8e+01,9e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btermaz,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Btermaz,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bterram,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Bterram,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,5e+01,5e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Btouratij,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Btouratij,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,4e+01,6e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Byaqout,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2.5e+01,0,Byaqout,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,6e+01,4e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bzal,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,0,Bzal,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/North_Governorate,6e+01,4e+01,3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bziza,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Bziza,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,5.5e+01,4.5e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Bzoummar,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,4e+00,1,Bzoummar,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,2e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chaaitiyeh-Malkiyah,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Chaaitiyeh-Malkiyah,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Baalbek-Hermel_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chaat,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Chaat,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Akkar_Governorate,5.3e+01,4.7e+01,2.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chadra,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3e+01,0,Chadra,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chahtoul,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Chahtoul,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
http://dbpedia.org/resource/South_Governorate,5.5e+01,4.5e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chamaa,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,3.5e+01,0,Chamaa,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,6e+01,4e+01,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chamate,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,2e+01,1,Chamate,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
https://dbpedia.org/resource/Mount_Lebanon_Governorate,0e+00,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Demography-Chanay,https://impact.cib.gov.lb/home#open_data_section,Impact Open Data,0e+00,0,Chanay,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Demography-Lebanon-2023
